Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-20,1933.3299560546875,1935.199951171875,1905.800048828125,1918.18994140625,3217200,0,0
2019-06-21,1916.0999755859373,1925.949951171875,1907.5799560546875,1911.300048828125,3933600,0,0
2019-06-24,1912.6600341796875,1916.8599853515625,1901.300048828125,1913.9000244140625,2283000,0,0
2019-06-25,1911.8399658203125,1916.3900146484373,1872.4200439453125,1878.27001953125,3012300,0,0
2019-06-26,1892.47998046875,1903.800048828125,1887.3199462890625,1897.8299560546875,2441900,0,0
2019-06-27,1902.0,1911.239990234375,1898.0400390625,1904.280029296875,2141700,0,0
2019-06-28,1909.0999755859373,1912.93994140625,1884.0,1893.6300048828125,3037400,0,0
2019-07-01,1922.97998046875,1929.8199462890625,1914.6600341796875,1922.18994140625,3192100,0,0
2019-07-02,1919.3800048828125,1934.7900390625,1906.6300048828125,1934.31005859375,2645900,0,0
2019-07-03,1935.8900146484373,1941.5899658203125,1930.5,1939.0,1690300,0,0
2019-07-05,1928.5999755859373,1945.9000244140625,1925.300048828125,1942.9100341796875,2628400,0,0
2019-07-08,1934.1199951171875,1956.0,1928.25,1952.3199462890625,2883400,0,0
2019-07-09,1947.800048828125,1990.010009765625,1943.47998046875,1988.300048828125,4345700,0,0
2019-07-10,1996.510009765625,2024.93994140625,1995.4000244140625,2017.4100341796875,4931900,0,0
2019-07-11,2025.6199951171875,2035.800048828125,1995.300048828125,2001.0699462890625,4317800,0,0
2019-07-12,2008.27001953125,2017.0,2003.8699951171875,2011.0,2509300,0,0
2019-07-15,2021.4000244140625,2022.9000244140625,2001.550048828125,2020.989990234375,2981300,0,0
2019-07-16,2010.5799560546875,2026.3199462890625,2001.219970703125,2009.9000244140625,2618200,0,0
2019-07-17,2007.050048828125,2012.0,1992.030029296875,1992.030029296875,2558800,0,0
2019-07-18,1980.010009765625,1987.5,1951.550048828125,1977.9000244140625,3486900,0,0
2019-07-19,1991.2099609375,1996.0,1962.22998046875,1964.52001953125,3185600,0,0
2019-07-22,1971.1400146484373,1989.0,1958.260009765625,1985.6300048828125,2900000,0,0
2019-07-23,1995.989990234375,1997.7900390625,1973.1300048828125,1994.489990234375,2703500,0,0
2019-07-24,1969.300048828125,2001.300048828125,1965.8699951171875,2000.81005859375,2631300,0,0
2019-07-25,2001.0,2001.199951171875,1972.719970703125,1973.8199462890625,4136500,0,0
2019-07-26,1942.0,1950.9000244140625,1924.510009765625,1943.050048828125,4927100,0,0
2019-07-29,1930.0,1932.22998046875,1890.5400390625,1912.449951171875,4493200,0,0
2019-07-30,1891.1199951171875,1909.8900146484373,1883.47998046875,1898.530029296875,2910900,0,0
2019-07-31,1898.1099853515625,1899.550048828125,1849.43994140625,1866.780029296875,4470700,0,0
2019-08-01,1871.719970703125,1897.9200439453125,1844.010009765625,1855.3199462890625,4713300,0,0
2019-08-02,1845.0699462890625,1846.3599853515625,1808.02001953125,1823.239990234375,4956200,0,0
2019-08-05,1770.219970703125,1788.6700439453125,1748.780029296875,1765.1300048828125,6058200,0,0
2019-08-06,1792.22998046875,1793.77001953125,1753.4000244140625,1787.8299560546875,5070300,0,0
2019-08-07,1773.989990234375,1798.9300537109375,1757.0,1793.4000244140625,4526900,0,0
2019-08-08,1806.0,1834.260009765625,1798.1099853515625,1832.8900146484373,3701200,0,0
2019-08-09,1828.949951171875,1831.0899658203125,1802.219970703125,1807.5799560546875,2879800,0,0
2019-08-12,1795.989990234375,1800.97998046875,1777.0,1784.9200439453125,2905500,0,0
2019-08-13,1783.0,1831.739990234375,1780.0,1824.3399658203125,3994000,0,0
2019-08-14,1793.010009765625,1795.6500244140625,1757.219970703125,1762.9599609375,4893600,0,0
2019-08-15,1781.989990234375,1788.0,1761.9599609375,1776.1199951171875,3759100,0,0
2019-08-16,1792.8900146484375,1802.9100341796875,1784.550048828125,1792.5699462890625,3018000,0,0
2019-08-19,1818.0799560546875,1826.0,1812.6099853515625,1816.1199951171875,2816300,0,0
2019-08-20,1814.5,1816.8199462890625,1799.8800048828125,1801.3800048828125,1929500,0,0
2019-08-21,1819.3900146484373,1829.5799560546875,1815.0,1823.5400390625,2031800,0,0
2019-08-22,1828.0,1829.4100341796875,1800.0999755859375,1804.6600341796875,2653500,0,0
2019-08-23,1793.030029296875,1804.9000244140625,1745.22998046875,1749.6199951171875,5270800,0,0
2019-08-26,1766.9100341796875,1770.0,1743.510009765625,1768.8699951171875,3080000,0,0
2019-08-27,1775.72998046875,1779.4000244140625,1746.6800537109375,1761.8299560546875,3019700,0,0
2019-08-28,1755.0,1767.8599853515625,1744.050048828125,1764.25,2419700,0,0
2019-08-29,1783.0,1798.550048828125,1777.25,1786.4000244140625,3015100,0,0
2019-08-30,1797.489990234375,1799.739990234375,1764.5699462890625,1776.2900390625,3058700,0,0
2019-09-03,1770.0,1800.800048828125,1768.0,1789.8399658203125,3543000,0,0
2019-09-04,1805.0,1807.6300048828125,1796.22998046875,1800.6199951171875,2324100,0,0
2019-09-05,1821.949951171875,1842.0,1815.5799560546875,1840.719970703125,3310800,0,0
2019-09-06,1838.219970703125,1840.6500244140625,1826.4000244140625,1833.510009765625,2496900,0,0
2019-09-09,1841.0,1850.0,1824.6099853515625,1831.3499755859373,2999500,0,0
2019-09-10,1822.75,1825.81005859375,1805.3399658203125,1820.550048828125,2613900,0,0
2019-09-11,1812.1400146484373,1833.4200439453125,1809.0799560546875,1822.989990234375,2432800,0,0
2019-09-12,1837.6300048828125,1853.6600341796875,1834.280029296875,1843.550048828125,2823500,0,0
2019-09-13,1842.010009765625,1846.1199951171875,1835.1700439453125,1839.3399658203125,1971300,0,0
2019-09-16,1824.02001953125,1825.68994140625,1800.199951171875,1807.8399658203125,3675500,0,0
2019-09-17,1807.0799560546875,1823.989990234375,1804.0999755859373,1822.550048828125,1982400,0,0
2019-09-18,1817.0400390625,1822.06005859375,1795.5,1817.4599609375,2505600,0,0
2019-09-19,1821.02001953125,1832.5699462890625,1817.9000244140625,1821.5,2031500,0,0
2019-09-20,1821.7099609375,1830.6300048828125,1780.9200439453125,1794.1600341796875,5341900,0,0
2019-09-23,1777.0,1792.699951171875,1767.3199462890625,1785.300048828125,2922300,0,0
2019-09-24,1790.6099853515625,1795.7099609375,1735.550048828125,1741.6099853515625,4616000,0,0
2019-09-25,1747.3599853515625,1773.0,1723.0,1768.3299560546875,3493200,0,0
2019-09-26,1762.7900390625,1763.3699951171875,1731.5,1739.8399658203125,3536800,0,0
2019-09-27,1748.0,1749.1199951171875,1713.8199462890625,1725.449951171875,3907200,0,0
2019-09-30,1726.989990234375,1737.4599609375,1709.219970703125,1735.9100341796875,2644700,0,0
2019-10-01,1746.0,1755.5999755859375,1728.4100341796875,1735.6500244140625,3084500,0,0
2019-10-02,1727.739990234375,1728.8900146484375,1705.0,1713.22998046875,3301100,0,0
2019-10-03,1713.0,1725.0,1685.06005859375,1724.4200439453125,3468200,0,0
2019-10-04,1726.02001953125,1740.5799560546875,1719.22998046875,1739.6500244140625,2471900,0,0
2019-10-07,1731.6300048828125,1747.8299560546875,1723.699951171875,1732.6600341796875,2154700,0,0
2019-10-08,1722.489990234375,1727.0,1705.0,1705.510009765625,2542000,0,0
2019-10-09,1719.6099853515625,1729.949951171875,1714.3599853515625,1721.989990234375,2043500,0,0
2019-10-10,1725.239990234375,1738.2900390625,1713.75,1720.260009765625,2575200,0,0
2019-10-11,1742.9200439453125,1745.449951171875,1729.8599853515625,1731.9200439453125,3255000,0,0
2019-10-14,1728.9100341796875,1741.8900146484375,1722.0,1736.4300537109375,1910200,0,0
2019-10-15,1742.1400146484375,1776.449951171875,1740.6199951171875,1767.3800048828125,3111700,0,0
2019-10-16,1773.3299560546875,1786.239990234375,1770.52001953125,1777.4300537109375,2763400,0,0
2019-10-17,1796.489990234375,1798.8499755859375,1782.02001953125,1787.47998046875,2647400,0,0
2019-10-18,1787.800048828125,1793.97998046875,1749.199951171875,1757.510009765625,3362500,0,0
2019-10-21,1769.6600341796875,1785.8800048828125,1765.0,1785.6600341796875,2130400,0,0
2019-10-22,1788.1500244140625,1789.780029296875,1762.0,1765.72998046875,2111700,0,0
2019-10-23,1761.300048828125,1770.050048828125,1742.0,1762.1700439453125,2138200,0,0
2019-10-24,1771.0899658203125,1788.3399658203125,1760.27001953125,1780.780029296875,4446100,0,0
2019-10-25,1697.550048828125,1764.2099609375,1695.0,1761.3299560546875,9626400,0,0
2019-10-28,1748.06005859375,1778.699951171875,1742.5,1777.0799560546875,3708900,0,0
2019-10-29,1774.81005859375,1777.0,1755.81005859375,1762.7099609375,2276900,0,0
2019-10-30,1760.239990234375,1782.3800048828125,1759.1199951171875,1779.989990234375,2449400,0,0
2019-10-31,1775.989990234375,1792.0,1771.47998046875,1776.6600341796875,2781200,0,0
2019-11-01,1788.010009765625,1797.449951171875,1785.2099609375,1791.43994140625,2790400,0,0
2019-11-04,1801.010009765625,1815.06005859375,1801.010009765625,1804.6600341796875,2771900,0,0
2019-11-05,1809.1600341796875,1810.25,1794.0,1801.7099609375,1885500,0,0
2019-11-06,1801.0,1802.5,1788.5799560546875,1795.77001953125,2029800,0,0
2019-11-07,1803.760009765625,1805.9000244140625,1783.47998046875,1788.199951171875,2651100,0,0
2019-11-08,1787.8900146484375,1789.8800048828125,1774.0400390625,1785.8800048828125,2123300,0,0
2019-11-11,1778.0,1780.0,1767.1300048828125,1771.6500244140625,1946000,0,0
2019-11-12,1774.6600341796875,1786.219970703125,1771.9100341796875,1778.0,2037600,0,0
2019-11-13,1773.3900146484375,1775.0,1747.3199462890625,1753.1099853515625,2989500,0,0
2019-11-14,1751.4300537109375,1766.5899658203125,1749.56005859375,1754.5999755859375,2264800,0,0
2019-11-15,1760.050048828125,1761.6800537109375,1732.8599853515625,1739.489990234375,3927600,0,0
2019-11-18,1738.300048828125,1753.699951171875,1722.7099609375,1752.530029296875,2839500,0,0
2019-11-19,1756.989990234375,1760.6800537109375,1743.030029296875,1752.7900390625,2270800,0,0
2019-11-20,1749.1400146484375,1762.52001953125,1734.1199951171875,1745.530029296875,2790000,0,0
2019-11-21,1743.0,1746.8699951171875,1730.3599853515625,1734.7099609375,2662900,0,0
2019-11-22,1739.02001953125,1746.4300537109375,1731.0,1745.719970703125,2479100,0,0
2019-11-25,1753.25,1777.4200439453125,1753.239990234375,1773.8399658203125,3486200,0,0
2019-11-26,1779.9200439453125,1797.030029296875,1778.3499755859375,1796.93994140625,3181200,0,0
2019-11-27,1801.0,1824.5,1797.31005859375,1818.510009765625,3025600,0,0
2019-11-29,1817.780029296875,1824.68994140625,1800.7900390625,1800.800048828125,1923400,0,0
2019-12-02,1804.4000244140625,1805.550048828125,1762.6800537109375,1781.5999755859375,3925600,0,0
2019-12-03,1760.0,1772.8699951171875,1747.22998046875,1769.9599609375,3380900,0,0
2019-12-04,1774.010009765625,1789.0899658203125,1760.219970703125,1760.68994140625,2670100,0,0
2019-12-05,1763.5,1763.5,1740.0,1740.47998046875,2823800,0,0
2019-12-06,1751.199951171875,1754.4000244140625,1740.1300048828125,1751.5999755859375,3117400,0,0
2019-12-09,1750.6600341796875,1766.8900146484375,1745.6099853515625,1749.510009765625,2442800,0,0
2019-12-10,1747.4000244140625,1750.6700439453125,1735.0,1739.2099609375,2514300,0,0
2019-12-11,1741.6700439453125,1750.0,1735.7099609375,1748.719970703125,2097600,0,0
2019-12-12,1750.0,1764.0,1745.43994140625,1760.3299560546875,3095900,0,0
2019-12-13,1765.0,1768.989990234375,1755.0,1760.93994140625,2745700,0,0
2019-12-16,1767.0,1769.5,1757.050048828125,1769.2099609375,3145200,0,0
2019-12-17,1778.010009765625,1792.0,1777.3900146484375,1790.6600341796875,3644400,0,0
2019-12-18,1795.02001953125,1798.199951171875,1782.3599853515625,1784.030029296875,3351400,0,0
2019-12-19,1780.5,1792.989990234375,1774.06005859375,1792.280029296875,2652800,0,0
2019-12-20,1799.6199951171875,1802.969970703125,1782.449951171875,1786.5,5150800,0,0
2019-12-23,1788.260009765625,1793.0,1784.510009765625,1793.0,2136400,0,0
2019-12-24,1793.81005859375,1795.5699462890625,1787.5799560546875,1789.2099609375,881300,0,0
2019-12-26,1801.010009765625,1870.4599609375,1799.5,1868.77001953125,6005400,0,0
2019-12-27,1882.9200439453125,1901.4000244140625,1866.010009765625,1869.800048828125,6186600,0,0
2019-12-30,1874.0,1884.0,1840.6199951171875,1846.8900146484373,3674700,0,0
2019-12-31,1842.0,1853.260009765625,1832.22998046875,1847.8399658203125,2506500,0,0
2020-01-02,1875.0,1898.010009765625,1864.1500244140625,1898.010009765625,4029000,0,0
2020-01-03,1864.5,1886.199951171875,1864.5,1874.969970703125,3764400,0,0
2020-01-06,1860.0,1903.68994140625,1860.0,1902.8800048828125,4061800,0,0
2020-01-07,1904.5,1913.8900146484373,1892.0400390625,1906.8599853515625,4044900,0,0
2020-01-08,1898.0400390625,1911.0,1886.43994140625,1891.969970703125,3508000,0,0
2020-01-09,1909.8900146484373,1917.8199462890625,1895.800048828125,1901.050048828125,3167300,0,0
2020-01-10,1905.3699951171875,1906.93994140625,1880.0,1883.1600341796875,2853700,0,0
2020-01-13,1891.31005859375,1898.0,1880.800048828125,1891.300048828125,2780800,0,0
2020-01-14,1885.8800048828125,1887.1099853515625,1858.550048828125,1869.43994140625,3440900,0,0
2020-01-15,1872.25,1878.8599853515625,1855.0899658203125,1862.02001953125,2896600,0,0
2020-01-16,1882.989990234375,1885.5899658203125,1866.02001953125,1877.93994140625,2659500,0,0
2020-01-17,1885.8900146484373,1886.6400146484373,1857.25,1864.719970703125,3997300,0,0
2020-01-21,1865.0,1894.27001953125,1860.0,1892.0,3707800,0,0
2020-01-22,1896.0899658203125,1902.5,1883.3399658203125,1887.4599609375,3216300,0,0
2020-01-23,1885.1099853515625,1889.97998046875,1872.760009765625,1884.5799560546875,2484600,0,0
2020-01-24,1891.3699951171875,1894.989990234375,1847.43994140625,1861.6400146484373,3766200,0,0
2020-01-27,1820.0,1841.0,1815.3399658203125,1828.3399658203125,3528500,0,0
2020-01-28,1840.5,1858.1099853515625,1830.02001953125,1853.25,2808000,0,0
2020-01-29,1864.0,1874.75,1855.02001953125,1858.0,2088000,0,0
2020-01-30,1858.0,1872.8699951171875,1850.6099853515625,1870.6800537109373,6327400,0,0
2020-01-31,2051.469970703125,2055.719970703125,2002.27001953125,2008.719970703125,15567300,0,0
2020-02-03,2010.5999755859373,2048.5,2000.25,2004.199951171875,5899100,0,0
2020-02-04,2029.8800048828125,2059.800048828125,2015.3699951171875,2049.669921875,5289300,0,0
2020-02-05,2071.02001953125,2071.02001953125,2032.0,2039.8699951171875,4376200,0,0
2020-02-06,2041.02001953125,2056.300048828125,2024.800048828125,2050.22998046875,3183000,0,0
2020-02-07,2041.989990234375,2098.530029296875,2038.0999755859373,2079.280029296875,5095300,0,0
2020-02-10,2085.010009765625,2135.60009765625,2084.9599609375,2133.909912109375,5056200,0,0
2020-02-11,2150.89990234375,2185.949951171875,2136.0,2150.800048828125,5746000,0,0
2020-02-12,2163.199951171875,2180.25,2155.2900390625,2160.0,3334300,0,0
2020-02-13,2144.989990234375,2170.280029296875,2142.0,2149.8701171875,3031800,0,0
2020-02-14,2155.679931640625,2159.0400390625,2125.889892578125,2134.8701171875,2606200,0,0
2020-02-18,2125.02001953125,2166.070068359375,2124.110107421875,2155.669921875,2945600,0,0
2020-02-19,2167.800048828125,2185.10009765625,2161.1201171875,2170.219970703125,2561200,0,0
2020-02-20,2173.070068359375,2176.7900390625,2127.449951171875,2153.10009765625,3131300,0,0
2020-02-21,2142.14990234375,2144.550048828125,2088.0,2095.969970703125,4646300,0,0
2020-02-24,2003.1800537109373,2039.300048828125,1987.969970703125,2009.2900390625,6547000,0,0
2020-02-25,2026.4200439453125,2034.5999755859373,1958.4200439453125,1972.739990234375,6219100,0,0
2020-02-26,1970.280029296875,2014.6700439453125,1960.449951171875,1979.5899658203125,5224600,0,0
2020-02-27,1934.3800048828125,1975.0,1882.760009765625,1884.300048828125,8144000,0,0
2020-02-28,1814.6300048828125,1889.760009765625,1811.1300048828125,1883.75,9493800,0,0
2020-03-02,1906.489990234375,1954.510009765625,1870.0,1953.949951171875,6761700,0,0
2020-03-03,1975.3699951171875,1996.3299560546875,1888.0899658203125,1908.989990234375,7534500,0,0
2020-03-04,1946.5699462890625,1978.0,1922.0,1975.8299560546875,4772900,0,0
2020-03-05,1933.0,1960.719970703125,1910.0,1924.030029296875,4748200,0,0
2020-03-06,1875.0,1910.8699951171875,1869.5,1901.0899658203125,5273600,0,0
2020-03-09,1773.8599853515625,1862.77001953125,1761.2900390625,1800.6099853515625,7813200,0,0
2020-03-10,1870.8800048828125,1894.27001953125,1818.1700439453125,1891.8199462890625,7133300,0,0
2020-03-11,1857.8499755859373,1871.3199462890625,1801.5,1820.8599853515625,5624800,0,0
2020-03-12,1721.97998046875,1765.0,1675.0,1676.6099853515625,11346200,0,0
2020-03-13,1755.0,1786.31005859375,1680.6199951171875,1785.0,8809700,0,0
2020-03-16,1641.510009765625,1759.449951171875,1626.030029296875,1689.1500244140625,8917300,0,0
2020-03-17,1775.469970703125,1857.780029296875,1689.239990234375,1807.8399658203125,10917100,0,0
2020-03-18,1750.0,1841.6600341796875,1745.0,1830.0,9645200,0,0
2020-03-19,1860.0,1945.0,1832.6500244140625,1880.9300537109373,10399900,0,0
2020-03-20,1926.31005859375,1957.0,1820.72998046875,1846.0899658203125,9817900,0,0
2020-03-23,1827.75,1919.4000244140625,1812.0,1902.8299560546875,7808500,0,0
2020-03-24,1951.5,1955.0,1900.3399658203125,1940.0999755859373,7147100,0,0
2020-03-25,1920.68994140625,1950.260009765625,1885.780029296875,1885.8399658203125,6479100,0,0
2020-03-26,1902.0,1956.489990234375,1889.2900390625,1955.489990234375,6221300,0,0
2020-03-27,1930.8599853515625,1939.7900390625,1899.9200439453125,1900.0999755859373,5387900,0,0
2020-03-30,1922.8299560546875,1973.6300048828125,1912.3399658203125,1963.949951171875,6126100,0,0
2020-03-31,1964.3499755859373,1993.02001953125,1944.010009765625,1949.719970703125,5123600,0,0
2020-04-01,1932.969970703125,1944.9599609375,1893.0,1907.699951171875,4121900,0,0
2020-04-02,1901.6400146484373,1927.530029296875,1890.0,1918.8299560546875,4336000,0,0
2020-04-03,1911.1500244140625,1926.3299560546875,1889.1500244140625,1906.5899658203125,3609900,0,0
2020-04-06,1936.0,1998.52001953125,1930.02001953125,1997.5899658203125,5773200,0,0
2020-04-07,2017.1099853515625,2035.719970703125,1997.6199951171875,2011.5999755859373,5114000,0,0
2020-04-08,2021.0,2044.0,2011.1500244140625,2043.0,3977300,0,0
2020-04-09,2044.300048828125,2053.0,2017.6600341796875,2042.760009765625,4655600,0,0
2020-04-13,2040.0,2180.0,2038.0,2168.8701171875,6716700,0,0
2020-04-14,2200.469970703125,2292.0,2186.2099609375,2283.320068359375,8087200,0,0
2020-04-15,2257.679931640625,2333.3701171875,2245.0,2307.679931640625,6866600,0,0
2020-04-16,2346.0,2461.0,2335.0,2408.18994140625,12038200,0,0
2020-04-17,2372.330078125,2400.0,2316.02001953125,2375.0,7930000,0,0
2020-04-20,2389.949951171875,2444.97998046875,2386.050048828125,2393.610107421875,5770700,0,0
2020-04-21,2416.610107421875,2428.31005859375,2279.659912109375,2328.1201171875,7476700,0,0
2020-04-22,2369.0,2394.0,2351.0,2363.489990234375,4218300,0,0
2020-04-23,2399.97998046875,2424.219970703125,2382.080078125,2399.449951171875,5066600,0,0
2020-04-24,2417.0,2420.429931640625,2382.0,2410.219970703125,3831800,0,0
2020-04-27,2443.199951171875,2444.8798828125,2363.0,2376.0,5645600,0,0
2020-04-28,2372.10009765625,2373.5,2306.0,2314.080078125,5269400,0,0
2020-04-29,2330.010009765625,2391.889892578125,2310.0,2372.7099609375,4591600,0,0
2020-04-30,2419.840087890625,2475.0,2396.010009765625,2474.0,9534600,0,0
2020-05-01,2336.800048828125,2362.43994140625,2258.18994140625,2286.0400390625,9772600,0,0
2020-05-04,2256.3798828125,2326.97998046875,2256.3798828125,2315.989990234375,4865900,0,0
2020-05-05,2340.0,2351.0,2307.1298828125,2317.800048828125,3242500,0,0
2020-05-06,2329.43994140625,2357.449951171875,2320.0,2351.260009765625,3117800,0,0
2020-05-07,2374.780029296875,2376.0,2343.110107421875,2367.610107421875,3396400,0,0
2020-05-08,2372.139892578125,2387.239990234375,2357.0,2379.610107421875,3211200,0,0
2020-05-11,2374.699951171875,2419.669921875,2372.110107421875,2409.0,3259200,0,0
2020-05-12,2411.85009765625,2419.0,2355.0,2356.949951171875,3074900,0,0
2020-05-13,2366.800048828125,2407.699951171875,2337.800048828125,2367.919921875,4782900,0,0
2020-05-14,2361.010009765625,2391.3701171875,2353.2099609375,2388.85009765625,3648100,0,0
2020-05-15,2368.52001953125,2411.0,2356.3701171875,2409.780029296875,4235000,0,0
2020-05-18,2404.35009765625,2433.0,2384.010009765625,2426.260009765625,4366600,0,0
2020-05-19,2429.830078125,2485.0,2428.969970703125,2449.330078125,4320500,0,0
2020-05-20,2477.8701171875,2500.010009765625,2467.27001953125,2497.93994140625,3998100,0,0
2020-05-21,2500.0,2525.449951171875,2442.5400390625,2446.739990234375,5114400,0,0
2020-05-22,2455.010009765625,2469.85009765625,2430.1298828125,2436.8798828125,2867100,0,0
2020-05-26,2458.0,2462.0,2414.06005859375,2421.860107421875,3568200,0,0
2020-05-27,2404.989990234375,2413.580078125,2330.0,2410.389892578125,5056900,0,0
2020-05-28,2384.330078125,2436.969970703125,2378.22998046875,2401.10009765625,3190200,0,0
2020-05-29,2415.93994140625,2442.3701171875,2398.199951171875,2442.3701171875,3529300,0,0
2020-06-01,2448.0,2476.929931640625,2444.169921875,2471.0400390625,2928900,0,0
2020-06-02,2467.0,2473.530029296875,2445.31005859375,2472.409912109375,2529900,0,0
2020-06-03,2468.010009765625,2488.0,2461.169921875,2478.39990234375,2671000,0,0
2020-06-04,2477.429931640625,2507.5400390625,2450.010009765625,2460.60009765625,2948700,0,0
2020-06-05,2444.510009765625,2488.64990234375,2437.1298828125,2483.0,3306400,0,0
2020-06-08,2500.199951171875,2530.0,2487.340087890625,2524.06005859375,3970700,0,0
2020-06-09,2529.43994140625,2626.429931640625,2525.0,2600.860107421875,5176000,0,0
2020-06-10,2645.0,2722.35009765625,2626.260009765625,2647.449951171875,4946000,0,0
2020-06-11,2603.5,2671.3798828125,2536.22998046875,2557.9599609375,5800100,0,0
2020-06-12,2601.2099609375,2621.47998046875,2503.35009765625,2545.02001953125,5436100,0,0
2020-06-15,2526.60009765625,2584.0,2508.0,2572.679931640625,3865100,0,0
2020-06-16,2620.0,2620.0,2576.0,2615.27001953125,3585600,0,0
2020-06-17,2647.5,2655.0,2631.820068359375,2640.97998046875,2959300,0,0
2020-06-18,2647.010009765625,2659.639892578125,2636.110107421875,2653.97998046875,2487800,0,0
2020-06-19,2678.080078125,2697.429931640625,2659.0,2675.010009765625,5777000,0,0
2020-06-22,2684.5,2715.0,2669.0,2713.820068359375,3208800,0,0
2020-06-23,2726.02001953125,2783.110107421875,2718.0400390625,2764.409912109375,4231700,0,0
2020-06-24,2780.0,2796.0,2721.0,2734.39990234375,4526600,0,0
2020-06-25,2739.550048828125,2756.22998046875,2712.139892578125,2754.580078125,2968700,0,0
2020-06-26,2775.06005859375,2782.570068359375,2688.0,2692.8701171875,6500800,0,0
2020-06-29,2690.010009765625,2696.800048828125,2630.080078125,2680.3798828125,4223400,0,0
2020-06-30,2685.070068359375,2769.6298828125,2675.030029296875,2758.820068359375,3769700,0,0
2020-07-01,2757.989990234375,2895.0,2754.0,2878.699951171875,6363400,0,0
2020-07-02,2912.010009765625,2955.56005859375,2871.10009765625,2890.300048828125,6593400,0,0
2020-07-06,2934.969970703125,3059.8798828125,2930.0,3057.0400390625,6880600,0,0
2020-07-07,3058.550048828125,3069.550048828125,2990.0,3000.1201171875,5257500,0,0
2020-07-08,3022.610107421875,3083.969970703125,3012.429931640625,3081.110107421875,5037600,0,0
2020-07-09,3115.989990234375,3193.8798828125,3074.0,3182.6298828125,6388700,0,0
2020-07-10,3191.760009765625,3215.0,3135.699951171875,3200.0,5486000,0,0
2020-07-13,3251.06005859375,3344.2900390625,3068.389892578125,3104.0,7720400,0,0
2020-07-14,3089.0,3127.3798828125,2950.0,3084.0,7231900,0,0
2020-07-15,3080.22998046875,3098.35009765625,2973.179931640625,3008.8701171875,5788900,0,0
2020-07-16,2971.06005859375,3032.0,2918.22998046875,2999.89990234375,6394200,0,0
2020-07-17,3009.0,3024.0,2948.449951171875,2961.969970703125,4761300,0,0
2020-07-20,3000.199951171875,3201.360107421875,2994.02001953125,3196.840087890625,7598200,0,0
2020-07-21,3232.489990234375,3240.580078125,3105.719970703125,3138.2900390625,6135000,0,0
2020-07-22,3125.0,3150.0,3065.260009765625,3099.909912109375,4104200,0,0
2020-07-23,3098.27001953125,3098.27001953125,2970.0,2986.550048828125,5656900,0,0
2020-07-24,2930.0,3031.580078125,2888.0,3008.909912109375,5632400,0,0
2020-07-27,3062.0,3098.0,3015.77001953125,3055.2099609375,4170500,0,0
2020-07-28,3054.27001953125,3077.090087890625,2995.760009765625,3000.330078125,3126700,0,0
2020-07-29,3030.989990234375,3039.159912109375,2996.77001953125,3033.530029296875,2974100,0,0
2020-07-30,3014.0,3092.0,3005.0,3051.8798828125,6128300,0,0
2020-07-31,3244.0,3246.820068359375,3151.0,3164.679931640625,8085500,0,0
2020-08-03,3180.510009765625,3184.0,3104.0,3111.889892578125,5074700,0,0
2020-08-04,3101.2099609375,3167.239990234375,3101.2099609375,3138.830078125,4694300,0,0
2020-08-05,3143.77001953125,3213.590087890625,3127.300048828125,3205.030029296875,3930000,0,0
2020-08-06,3194.360107421875,3247.469970703125,3165.429931640625,3225.0,3940600,0,0
2020-08-07,3224.010009765625,3240.81005859375,3140.669921875,3167.4599609375,3936100,0,0
2020-08-10,3170.31005859375,3172.510009765625,3101.52001953125,3148.159912109375,3167300,0,0
2020-08-11,3113.199951171875,3159.219970703125,3073.0,3080.669921875,3718100,0,0
2020-08-12,3108.0,3174.389892578125,3101.419921875,3162.239990234375,3527200,0,0
2020-08-13,3182.989990234375,3217.52001953125,3155.0,3161.02001953125,3149000,0,0
2020-08-14,3178.179931640625,3178.239990234375,3120.0,3148.02001953125,2751700,0,0
2020-08-17,3173.1201171875,3194.969970703125,3154.179931640625,3182.409912109375,2691200,0,0
2020-08-18,3212.0,3320.0,3205.820068359375,3312.489990234375,5346000,0,0
2020-08-19,3303.010009765625,3315.89990234375,3256.0,3260.47998046875,4185100,0,0
2020-08-20,3252.0,3312.6201171875,3238.0,3297.3701171875,3332500,0,0
2020-08-21,3295.0,3314.39990234375,3275.389892578125,3284.719970703125,3575900,0,0
2020-08-24,3310.14990234375,3380.320068359375,3257.56005859375,3307.4599609375,4666300,0,0
2020-08-25,3294.989990234375,3357.39990234375,3267.0,3346.489990234375,3992800,0,0
2020-08-26,3351.110107421875,3451.739990234375,3344.570068359375,3441.85009765625,6508700,0,0
2020-08-27,3450.050048828125,3453.0,3378.0,3400.0,4264800,0,0
2020-08-28,3423.0,3433.3701171875,3386.5,3401.800048828125,2897000,0,0
2020-08-31,3408.989990234375,3495.0,3405.0,3450.9599609375,4185900,0,0
2020-09-01,3489.580078125,3513.8701171875,3467.0,3499.1201171875,3476400,0,0
2020-09-02,3547.0,3552.25,3486.68994140625,3531.449951171875,3931500,0,0
2020-09-03,3485.0,3488.409912109375,3303.0,3368.0,8161100,0,0
2020-09-04,3318.0,3381.5,3111.1298828125,3294.6201171875,8781800,0,0
2020-09-08,3144.0,3250.85009765625,3130.0,3149.840087890625,6094200,0,0
